run_id,seed,cv_repeat,cv_fold,probability_bin_center,observed_frequency,mean_predicted_probability,bin_count
39,2065,7,4,0.35000000000000003,0.24074074074074073,0.3507041028356397,162
39,2065,7,4,0.45,0.42424242424242425,0.45335168806843135,165
39,2065,7,4,0.55,0.5028571428571429,0.549621789798938,175
39,2065,7,4,0.6500000000000001,0.5956521739130435,0.6475270864314291,230
39,2065,7,4,0.75,0.7854545454545454,0.7500611955807166,275
39,2065,7,4,0.8500000000000001,0.908433734939759,0.8563177036454167,415
39,2065,7,4,0.95,0.9852185089974294,0.977938185785019,1556
40,2066,8,0,0.05,0.009762050030506406,0.01451028477635206,1639
40,2066,8,0,0.15000000000000002,0.10943396226415095,0.1477568258142648,265
40,2066,8,0,0.25,0.14130434782608695,0.24894761979489036,184
40,2066,8,0,0.35000000000000003,0.3275862068965517,0.35307508979358637,174
40,2066,8,0,0.45,0.3592814371257485,0.4504610081404362,167
40,2066,8,0,0.55,0.5483870967741935,0.549769291616684,186
40,2066,8,0,0.6500000000000001,0.6272727272727273,0.6504313648053015,220
40,2066,8,0,0.75,0.7976190476190477,0.7533066482872509,252
40,2066,8,0,0.8500000000000001,0.9098837209302325,0.8518253026193926,344
40,2066,8,0,0.95,0.9801980198019802,0.9778465937413451,1616
41,2067,8,1,0.05,0.008949880668257757,0.014241208223751519,1676
41,2067,8,1,0.15000000000000002,0.10505836575875487,0.14575318037059928,257
41,2067,8,1,0.25,0.16756756756756758,0.24982411215881078,185
41,2067,8,1,0.35000000000000003,0.296551724137931,0.35012673854323645,145
41,2067,8,1,0.45,0.4342857142857143,0.45101032438312677,175
41,2067,8,1,0.55,0.48633879781420764,0.5525882192990611,183
41,2067,8,1,0.6500000000000001,0.7018348623853211,0.6525678360523959,218
41,2067,8,1,0.75,0.8196078431372549,0.7536499975010655,255
41,2067,8,1,0.8500000000000001,0.9012658227848102,0.8554788024687503,395
41,2067,8,1,0.95,0.9801026957637997,0.9772008238065574,1558
42,2068,8,2,0.05,0.010050251256281407,0.01336035988562186,1592
42,2068,8,2,0.15000000000000002,0.07196969696969698,0.14435958460751389,264
42,2068,8,2,0.25,0.2097560975609756,0.24827512978223187,205
42,2068,8,2,0.35000000000000003,0.22905027932960895,0.35247241557630904,179
42,2068,8,2,0.45,0.4166666666666667,0.4489814066517018,168
42,2068,8,2,0.55,0.5597826086956522,0.5547407862545569,184
42,2068,8,2,0.6500000000000001,0.6173913043478261,0.6476076408694051,230
42,2068,8,2,0.75,0.8134328358208955,0.7534769449470405,268
42,2068,8,2,0.8500000000000001,0.9053398058252428,0.8577404676936776,412
42,2068,8,2,0.95,0.9715210355987055,0.9781082762520853,1545
43,2069,8,3,0.05,0.009253547193090685,0.013056597706478665,1621
43,2069,8,3,0.15000000000000002,0.05343511450381679,0.14770038409954375,262
43,2069,8,3,0.25,0.14942528735632185,0.25187481955838176,174
43,2069,8,3,0.35000000000000003,0.22941176470588234,0.351657427047245,170
43,2069,8,3,0.45,0.37755102040816324,0.4557969125601796,196
43,2069,8,3,0.55,0.5263157894736842,0.551277147175211,171
43,2069,8,3,0.6500000000000001,0.6367924528301887,0.6498579016708643,212
43,2069,8,3,0.75,0.8178438661710037,0.7522229535032418,269
43,2069,8,3,0.8500000000000001,0.9125,0.8550148035535008,400
43,2069,8,3,0.95,0.9840966921119593,0.9779141737408802,1572
44,2070,8,4,0.05,0.009858287122612447,0.014518393703306516,1623
44,2070,8,4,0.15000000000000002,0.08270676691729323,0.1496617650571114,266
44,2070,8,4,0.25,0.1896551724137931,0.24660168357157702,174
44,2070,8,4,0.35000000000000003,0.22905027932960895,0.35040737399908234,179
44,2070,8,4,0.45,0.37572254335260113,0.44745329601714157,173
44,2070,8,4,0.55,0.49122807017543857,0.5465242037690062,171
44,2070,8,4,0.6500000000000001,0.6666666666666666,0.6529247821616742,204
44,2070,8,4,0.75,0.7725631768953068,0.7527017856139117,277
44,2070,8,4,0.8500000000000001,0.9088785046728972,0.8553699622161949,428
44,2070,8,4,0.95,0.9832366215344939,0.9768125284741963,1551
45,2071,9,0,0.05,0.006905210295040804,0.014065330782362245,1593
45,2071,9,0,0.15000000000000002,0.056,0.1492370802142218,250
45,2071,9,0,0.25,0.1642512077294686,0.24872734808098151,207
45,2071,9,0,0.35000000000000003,0.30113636363636365,0.34996998220868847,176
45,2071,9,0,0.45,0.41358024691358025,0.44815627336434155,162
45,2071,9,0,0.55,0.573170731707317,0.5539110251987065,164
45,2071,9,0,0.6500000000000001,0.5856573705179283,0.6505872534907512,251
45,2071,9,0,0.75,0.7566539923954373,0.7549342143483945,263
45,2071,9,0,0.8500000000000001,0.9057971014492754,0.8544406491843191,414
45,2071,9,0,0.95,0.9776643267389917,0.979493346653328,1567
46,2072,9,1,0.05,0.008604794099569761,0.014574606001859246,1627
46,2072,9,1,0.15000000000000002,0.09665427509293681,0.14795374345811155,269
46,2072,9,1,0.25,0.1891891891891892,0.24514519871187787,185
46,2072,9,1,0.35000000000000003,0.31386861313868614,0.34878542509191024,137
46,2072,9,1,0.45,0.36464088397790057,0.4502471729878457,181
46,2072,9,1,0.55,0.44329896907216493,0.5474341598573,194
46,2072,9,1,0.6500000000000001,0.6558139534883721,0.6491515201915541,215
46,2072,9,1,0.75,0.7745454545454545,0.7514698799539263,275
46,2072,9,1,0.8500000000000001,0.9244791666666666,0.8545434048496857,384
46,2072,9,1,0.95,0.9791139240506329,0.9767854177791672,1580
47,2073,9,2,0.05,0.010303030303030303,0.013555344210835278,1650
47,2073,9,2,0.15000000000000002,0.10843373493975904,0.14815855408694842,249
47,2073,9,2,0.25,0.1784037558685446,0.24904050565002614,213
47,2073,9,2,0.35000000000000003,0.24848484848484848,0.3532444320821653,165
47,2073,9,2,0.45,0.4652777777777778,0.4473296527372924,144
47,2073,9,2,0.55,0.4823529411764706,0.5511694851777745,170
47,2073,9,2,0.6500000000000001,0.6724890829694323,0.652495723008819,229
47,2073,9,2,0.75,0.7591240875912408,0.7527023433864249,274
47,2073,9,2,0.8500000000000001,0.9213197969543148,0.8556863673223883,394
47,2073,9,2,0.95,0.9807568954457986,0.9779400053164475,1559
48,2074,9,3,0.05,0.008755472170106316,0.013159561774605808,1599
48,2074,9,3,0.15000000000000002,0.109375,0.14394088666988925,256
48,2074,9,3,0.25,0.1382488479262673,0.24931842802863197,217
48,2074,9,3,0.35000000000000003,0.24157303370786518,0.34921287665186895,178
48,2074,9,3,0.45,0.3442622950819672,0.4527031415402111,183
48,2074,9,3,0.55,0.5371428571428571,0.5523898299613852,175
48,2074,9,3,0.6500000000000001,0.7004608294930875,0.6559480893287547,217
48,2074,9,3,0.75,0.8201438848920863,0.7547485206588467,278
48,2074,9,3,0.8500000000000001,0.9064935064935065,0.8520516148870332,385
48,2074,9,3,0.95,0.9775497113534317,0.9764919614237271,1559
49,2075,9,4,0.05,0.010778443113772455,0.014078337162482312,1670
49,2075,9,4,0.15000000000000002,0.09302325581395349,0.14579521199045234,258
49,2075,9,4,0.25,0.15976331360946747,0.24801931993653728,169
49,2075,9,4,0.35000000000000003,0.29411764705882354,0.3514809566207053,187
49,2075,9,4,0.45,0.4098360655737705,0.4520386132809579,183
49,2075,9,4,0.55,0.5562130177514792,0.5473053251469726,169
49,2075,9,4,0.6500000000000001,0.6534653465346535,0.6532991854802149,202
49,2075,9,4,0.75,0.8142292490118577,0.7532355756369304,253
49,2075,9,4,0.8500000000000001,0.9175257731958762,0.8563204028991829,388
49,2075,9,4,0.95,0.9814932992980216,0.9768656436844126,1567
